onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	Unnamed: 36	new_trial_type
-31246380195.63694	2750	n/a	1647	71	2750	1277.63693879	stim	stop-signal	234	603832	0.0-13.17-1.17	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2000.0	3.0	17.0	go	target	P	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	n/a	750.0	0.0	n/a	go_stim
-31246377445.63694	1277.6369387933401	n/a	1647	71	2750	1277.63693879	stim	stop-signal	234	603832	0.0-13.17-1.17	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2000.0	3.0	17.0	go	target	P	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	n/a	750.0	0.0	n/a	ITI
-31246374382.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	235	605618	0.0-13.18-0.18	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246376006.8325	750.0	n/a	965	89	2750	1626.83250066	stim	stop-signal	236	608370	0.0-13.18-1.18	beast_fmri_test	119	609864,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2000.0	3.0	18.0	stop	target	P	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	0.0	750.0	1.0	n/a	go_stim
-31246374006.8325	2000.0	n/a	965	89	2750	1626.83250066	stim	stop-signal	236	608370	0.0-13.18-1.18	beast_fmri_test	119	609864,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2000.0	3.0	18.0	stop	target	P	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	0.0	750.0	1.0	n/a	stop_stim
-31246373256.8325	1626.8325006627001	n/a	965	89	2750	1626.83250066	stim	stop-signal	236	608370	0.0-13.18-1.18	beast_fmri_test	119	609864,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2000.0	3.0	18.0	stop	target	P	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	0.0	750.0	1.0	n/a	ITI
-31246369495.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	237	610505	0.0-13.19-0.19	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246369658.195538	2750	n/a	754	89	2750	164.195536264	stim	stop-signal	238	613256	0.0-13.19-1.19	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	3.0	19.0	go	target	V	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	go_stim
-31246366908.195538	164.19553626392201	n/a	754	89	2750	164.195536264	stim	stop-signal	238	613256	0.0-13.19-1.19	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	3.0	19.0	go	target	V	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	ITI
-31246366068.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	239	613932	0.0-13.20-0.20	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246366212.047169	2750	n/a	2448	89	2750	146.047167968	stim	stop-signal	240	616684	0.0-13.20-1.20	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	3.0	20.0	go	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	go_stim
-31246363462.047169	146.04716796777899	n/a	2448	89	2750	146.047167968	stim	stop-signal	240	616684	0.0-13.20-1.20	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	3.0	20.0	go	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	ITI
-31246362659.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	241	617341	0.0-13.21-0.21	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246362836.119305	2750	n/a	690	89	2750	179.119305495	stim	stop-signal	242	620093	0.0-13.21-1.21	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	3.0	21.0	go	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	go_stim
-31246360086.119305	179.11930549511999	n/a	690	89	2750	179.119305495	stim	stop-signal	242	620093	0.0-13.21-1.21	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	3.0	21.0	go	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	ITI
-31246359216.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	243	620784	0.0-13.22-0.22	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246360870.6208	2750	n/a	1357	89	2750	1656.62079992	stim	stop-signal	244	623536	0.0-13.22-1.22	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	3.0	22.0	go	target	V	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	go_stim
-31246358120.6208	1656.6207999225401	n/a	1357	89	2750	1656.62079992	stim	stop-signal	244	623536	0.0-13.22-1.22	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	3.0	22.0	go	target	V	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	700.0	1.0	n/a	ITI
-31246354299.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	245	625701	0.0-13.23-0.23	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246354560.94371	2750	n/a	2524	71	2750	263.943708866	stim	stop-signal	246	628453	0.0-13.23-1.23	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1800.0	3.0	23.0	go	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	950.0	1.0	n/a	go_stim
-31246351810.94371	263.94370886604401	n/a	2524	71	2750	263.943708866	stim	stop-signal	246	628453	0.0-13.23-1.23	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1800.0	3.0	23.0	go	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	1.0	n/a	950.0	1.0	n/a	ITI
-31246350773.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	247	629227	0.0-13.24-0.24	beast_fmri_test	119	628904,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246351807.066963	700.0	n/a	-1	-1	2750	1036.06696483	stim	stop-signal	248	631979	0.0-13.24-1.24	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	3.0	24.0	stop	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	0.0	1.0	700.0	0.0	n/a	go_stim
-31246349757.066963	2050.0	n/a	-1	-1	2750	1036.06696483	stim	stop-signal	248	631979	0.0-13.24-1.24	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	3.0	24.0	stop	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	0.0	1.0	700.0	0.0	n/a	stop_stim
-31246349057.066963	1036.06696483004	n/a	-1	-1	2750	1036.06696483	stim	stop-signal	248	631979	0.0-13.24-1.24	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	3.0	24.0	stop	target	P	89,Yellow Button	71,Green Button	700.0	950.0	2050.0	1800.0	0.0	1.0	700.0	0.0	n/a	ITI
-31246346472.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	249	633528	0.0-13.25-0.25	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246346567.331978	2750	n/a	872	89	2750	97.331978778	stim	stop-signal	250	636280	0.0-13.25-1.25	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2000.0	3.0	25.0	go	target	V	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	1.0	n/a	750.0	1.0	n/a	go_stim
-31246343817.331978	97.331978778038405	n/a	872	89	2750	97.331978778	stim	stop-signal	250	636280	0.0-13.25-1.25	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2000.0	3.0	25.0	go	target	V	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	1.0	n/a	750.0	1.0	n/a	ITI
-31246343114.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	251	636886	0.0-13.26-0.26	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246343372.548752	750.0	n/a	1779	89	2750	260.548752736	stim	stop-signal	252	639638	0.0-13.26-1.26	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2000.0	3.0	26.0	stop	target	V	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	0.0	750.0	1.0	n/a	go_stim
-31246341372.548752	2000.0	n/a	1779	89	2750	260.548752736	stim	stop-signal	252	639638	0.0-13.26-1.26	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2000.0	3.0	26.0	stop	target	V	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	0.0	750.0	1.0	n/a	stop_stim
-31246340622.548752	260.54875273591	n/a	1779	89	2750	260.548752736	stim	stop-signal	252	639638	0.0-13.26-1.26	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2000.0	3.0	26.0	stop	target	V	89,Yellow Button	71,Green Button	750.0	950.0	2000.0	1800.0	0.0	0.0	750.0	1.0	n/a	ITI
-31246339590.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	253	640410	0.0-13.27-0.27	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246341573.119099	950.0	n/a	-1	-1	2750	1985.11909961	stim	stop-signal	254	643162	0.0-13.27-1.27	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1800.0	3.0	27.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	1.0	950.0	0.0	n/a	go_stim
-31246339773.119099	1800.0	n/a	-1	-1	2750	1985.11909961	stim	stop-signal	254	643162	0.0-13.27-1.27	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1800.0	3.0	27.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	1.0	950.0	0.0	n/a	stop_stim
-31246338823.119099	1985.1190996093001	n/a	-1	-1	2750	1985.11909961	stim	stop-signal	254	643162	0.0-13.27-1.27	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1800.0	3.0	27.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	1.0	950.0	0.0	n/a	ITI
-31246334339.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	255	645661	0.0-13.28-0.28	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246334500.551273	1000.0	n/a	1378	89	2750	163.551273157	stim	stop-signal	256	648413	0.0-13.28-1.28	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1750.0	3.0	28.0	stop	non-target	P	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	0.0	0.0	1000.0	0.0	n/a	go_stim
-31246332750.551273	1750.0	n/a	1378	89	2750	163.551273157	stim	stop-signal	256	648413	0.0-13.28-1.28	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1750.0	3.0	28.0	stop	non-target	P	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	0.0	0.0	1000.0	0.0	n/a	stop_stim
-31246331750.551273	163.55127315675699	n/a	1378	89	2750	163.551273157	stim	stop-signal	256	648413	0.0-13.28-1.28	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1750.0	3.0	28.0	stop	non-target	P	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	0.0	0.0	1000.0	0.0	n/a	ITI
-31246330912.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	257	649088	0.0-13.29-0.29	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246332152.887535	2750	n/a	-1	-1	2750	1242.88753618	stim	stop-signal	258	651840	0.0-13.29-1.29	beast_fmri_test	119	649305,/,652705,/	t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1800.0	3.0	29.0	go	non-target	P	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	n/a	950.0	0.0	n/a	go_stim
-31246329402.887535	1242.8875361826099	n/a	-1	-1	2750	1242.88753618	stim	stop-signal	258	651840	0.0-13.29-1.29	beast_fmri_test	119	649305,/,652705,/	t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1800.0	3.0	29.0	go	non-target	P	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	n/a	950.0	0.0	n/a	ITI
-31246326405.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	259	653595	0.0-13.30-0.30	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246326853.081467	2750	n/a	1486	71	2750	450.081466952	stim	stop-signal	260	656347	0.0-13.30-1.30	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	3.0	30.0	go	non-target	T	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	1.0	n/a	950.0	1.0	n/a	go_stim
-31246324103.081467	450.08146695191499	n/a	1486	71	2750	450.081466952	stim	stop-signal	260	656347	0.0-13.30-1.30	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	3.0	30.0	go	non-target	T	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	1.0	n/a	950.0	1.0	n/a	ITI
-31246322693.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	261	657307	0.0-13.31-0.31	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246324425.952374	950.0	n/a	-1	-1	2750	1735.95237219	stim	stop-signal	262	660060	0.0-13.31-1.31	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1800.0	3.0	31.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	1.0	950.0	0.0	n/a	go_stim
-31246322625.952374	1800.0	n/a	-1	-1	2750	1735.95237219	stim	stop-signal	262	660060	0.0-13.31-1.31	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1800.0	3.0	31.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	1.0	950.0	0.0	n/a	stop_stim
-31246321675.952374	1735.9523721876601	n/a	-1	-1	2750	1735.95237219	stim	stop-signal	262	660060	0.0-13.31-1.31	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1800.0	3.0	31.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	950.0	2000.0	1800.0	0.0	1.0	950.0	0.0	n/a	ITI
-31246317693.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	263	662307	0.0-13.32-0.32	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246318813.665718	2750	n/a	1667	71	2750	1122.66571675	stim	stop-signal	264	665059	0.0-13.32-1.32	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	1750.0	3.0	32.0	go	non-target	B	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	1.0	n/a	1000.0	1.0	n/a	go_stim
-31246316063.665718	1122.66571675416	n/a	1667	71	2750	1122.66571675	stim	stop-signal	264	665059	0.0-13.32-1.32	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	1750.0	3.0	32.0	go	non-target	B	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	1.0	n/a	1000.0	1.0	n/a	ITI
-31246313306.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	265	666694	0.0-13.33-0.33	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246314548.974342	1000.0	n/a	-1	-1	2750	1244.97434368	stim	stop-signal	266	669446	0.0-13.33-1.33	beast_fmri_test	119	666984,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1750.0	3.0	33.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	0.0	1.0	1000.0	0.0	n/a	go_stim
-31246312798.974342	1750.0	n/a	-1	-1	2750	1244.97434368	stim	stop-signal	266	669446	0.0-13.33-1.33	beast_fmri_test	119	666984,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1750.0	3.0	33.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	0.0	1.0	1000.0	0.0	n/a	stop_stim
-31246311798.974342	1244.9743436845799	n/a	-1	-1	2750	1244.97434368	stim	stop-signal	266	669446	0.0-13.33-1.33	beast_fmri_test	119	666984,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1750.0	3.0	33.0	stop	non-target	V	89,Yellow Button	71,Green Button	700.0	1000.0	2000.0	1750.0	0.0	1.0	1000.0	0.0	n/a	ITI
-31246308797.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	267	671203	0.0-13.34-0.34	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-31246309023.285042	1050.0	n/a	1292	71	2750	227.285041639	stim	stop-signal	268	673954	0.0-13.34-1.34	beast_fmri_test	119	673104,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1700.0	3.0	34.0	stop	non-target	P	89,Yellow Button	71,Green Button	700.0	1050.0	2000.0	1700.0	0.0	0.0	1050.0	1.0	n/a	go_stim
-31246307323.285042	1700.0	n/a	1292	71	2750	227.285041639	stim	stop-signal	268	673954	0.0-13.34-1.34	beast_fmri_test	119	673104,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1700.0	3.0	34.0	stop	non-target	P	89,Yellow Button	71,Green Button	700.0	1050.0	2000.0	1700.0	0.0	0.0	1050.0	1.0	n/a	stop_stim
-31246306273.285042	227.28504163858199	n/a	1292	71	2750	227.285041639	stim	stop-signal	268	673954	0.0-13.34-1.34	beast_fmri_test	119	673104,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1700.0	3.0	34.0	stop	non-target	P	89,Yellow Button	71,Green Button	700.0	1050.0	2000.0	1700.0	0.0	0.0	1050.0	1.0	n/a	ITI
