onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
21833.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	12	43091	0.0-4.4-0.4	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20748.949889333846	2750.0	n/a	1368	89	2750	1086.05011067	stim	stop-signal	13	45843	0.0-4.4-1.4	beast_fmri_test	303	0.7281166666666666	t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2250.0	2.0	4.0	go	non-target	D	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	1.0	500.0	1.0	n/a	go_stim
23498.949889333846	1086.05011067	n/a	1368	89	2750	1086.05011067	stim	stop-signal	13	45843	0.0-4.4-1.4	beast_fmri_test	303	0.7281166666666666	t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2250.0	2.0	4.0	go	non-target	D	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	1.0	500.0	1.0	n/a	ITI
26177.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	14	47435	0.0-4.5-0.5	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
26106.854270655851	500.0	n/a	-1	-1	2750	72.1457293441	stim	stop-signal	15	50187	0.0-4.5-1.5	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2250.0	2.0	5.0	stop	target	B	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	0.0	500.0	0.0	1.0	go_stim
28356.854270655851	2250.0	n/a	-1	-1	2750	72.1457293441	stim	stop-signal	15	50187	0.0-4.5-1.5	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2250.0	2.0	5.0	stop	target	B	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	0.0	500.0	0.0	1.0	stop_stim
28856.854270655851	72.1457293441	n/a	-1	-1	2750	72.1457293441	stim	stop-signal	15	50187	0.0-4.5-1.5	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2250.0	2.0	5.0	stop	target	B	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	0.0	500.0	0.0	1.0	ITI
29508.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	16	50766	0.0-4.6-0.6	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25228.100572735369	550.0	n/a	-1	-1	2750	4281.89942726	stim	stop-signal	17	53518	0.0-4.6-1.6	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2200.0	2.0	6.0	stop	target	D	71,Green Button	89,Yellow Button	550.0	500.0	2200.0	2250.0	0.0	550.0	0.0	1.0	go_stim
27428.100572735369	2200.0	n/a	-1	-1	2750	4281.89942726	stim	stop-signal	17	53518	0.0-4.6-1.6	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2200.0	2.0	6.0	stop	target	D	71,Green Button	89,Yellow Button	550.0	500.0	2200.0	2250.0	0.0	550.0	0.0	1.0	stop_stim
27978.100572735369	4281.89942726	n/a	-1	-1	2750	4281.89942726	stim	stop-signal	17	53518	0.0-4.6-1.6	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2200.0	2.0	6.0	stop	target	D	71,Green Button	89,Yellow Button	550.0	500.0	2200.0	2250.0	0.0	550.0	0.0	1.0	ITI
37045.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	18	58303	0.0-4.7-0.7	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
36487.988679401285	2750.0	n/a	1488	89	2750	559.011320599	stim	stop-signal	19	61055	0.0-4.7-1.7	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2250.0	2.0	7.0	go	non-target	P	71,Green Button	89,Yellow Button	600.0	500.0	2200.0	2250.0	1.0	500.0	1.0	n/a	go_stim
39237.988679401285	559.011320599	n/a	1488	89	2750	559.011320599	stim	stop-signal	19	61055	0.0-4.7-1.7	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2250.0	2.0	7.0	go	non-target	P	71,Green Button	89,Yellow Button	600.0	500.0	2200.0	2250.0	1.0	500.0	1.0	n/a	ITI
40863.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	20	62121	0.0-4.8-0.8	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
39923.608446003454	2750.0	n/a	1661	89	2750	940.391553997	stim	stop-signal	21	64872	0.0-4.8-1.8	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	8.0	go	non-target	V	71,Green Button	89,Yellow Button	600.0	500.0	2200.0	2250.0	1.0	500.0	1.0	n/a	go_stim
42673.608446003454	940.391553997	n/a	1661	89	2750	940.391553997	stim	stop-signal	21	64872	0.0-4.8-1.8	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	8.0	go	non-target	V	71,Green Button	89,Yellow Button	600.0	500.0	2200.0	2250.0	1.0	500.0	1.0	n/a	ITI
45062.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	22	66320	0.0-4.9-0.9	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
44317.368773663911	2750.0	n/a	1388	71	2750	744.631226336	stim	stop-signal	23	69070	0.0-4.9-1.9	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	2.0	9.0	go	target	P	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	600.0	1.0	n/a	go_stim
47067.368773663911	744.631226336	n/a	1388	71	2750	744.631226336	stim	stop-signal	23	69070	0.0-4.9-1.9	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	2.0	9.0	go	target	P	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	600.0	1.0	n/a	ITI
49065.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	24	70323	0.0-4.10-0.10	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
47441.648323419417	2750.0	n/a	1237	89	2750	1623.35167658	stim	stop-signal	25	73073	0.0-4.10-1.10	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	10.0	go	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	1.0	n/a	go_stim
50191.648323419417	1623.35167658	n/a	1237	89	2750	1623.35167658	stim	stop-signal	25	73073	0.0-4.10-1.10	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	10.0	go	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	1.0	n/a	ITI
53944.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	26	75202	0.0-4.11-0.11	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
52736.38405363253	600.0	n/a	-1	-1	2750	1210.61594637	stim	stop-signal	27	77955	0.0-4.11-1.11	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2150.0	2.0	11.0	stop	target	P	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	0.0	600.0	0.0	1.0	go_stim
54886.38405363253	2150.0	n/a	-1	-1	2750	1210.61594637	stim	stop-signal	27	77955	0.0-4.11-1.11	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2150.0	2.0	11.0	stop	target	P	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	0.0	600.0	0.0	1.0	stop_stim
55486.38405363253	1210.61594637	n/a	-1	-1	2750	1210.61594637	stim	stop-signal	27	77955	0.0-4.11-1.11	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2150.0	2.0	11.0	stop	target	P	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	0.0	600.0	0.0	1.0	ITI
58414.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	28	79672	0.0-4.12-0.12	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
55743.875561422523	650.0	n/a	-1	-1	2750	2672.12443858	stim	stop-signal	29	82424	0.0-4.12-1.12	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	12.0	stop	target	T	71,Green Button	89,Yellow Button	650.0	500.0	2100.0	2250.0	0.0	650.0	0.0	1.0	go_stim
57843.875561422523	2100.0	n/a	-1	-1	2750	2672.12443858	stim	stop-signal	29	82424	0.0-4.12-1.12	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	12.0	stop	target	T	71,Green Button	89,Yellow Button	650.0	500.0	2100.0	2250.0	0.0	650.0	0.0	1.0	stop_stim
58493.875561422523	2672.12443858	n/a	-1	-1	2750	2672.12443858	stim	stop-signal	29	82424	0.0-4.12-1.12	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	12.0	stop	target	T	71,Green Button	89,Yellow Button	650.0	500.0	2100.0	2250.0	0.0	650.0	0.0	1.0	ITI
64342.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	30	85600	0.0-4.13-0.13	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
64027.331307761167	500.0	n/a	-1	-1	2750	317.668692239	stim	stop-signal	31	88353	0.0-4.13-1.13	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2250.0	2.0	13.0	stop	non-target	V	71,Green Button	89,Yellow Button	700.0	500.0	2100.0	2250.0	0.0	500.0	0.0	1.0	go_stim
66277.331307761167	2250.0	n/a	-1	-1	2750	317.668692239	stim	stop-signal	31	88353	0.0-4.13-1.13	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2250.0	2.0	13.0	stop	non-target	V	71,Green Button	89,Yellow Button	700.0	500.0	2100.0	2250.0	0.0	500.0	0.0	1.0	stop_stim
66777.331307761167	317.668692239	n/a	-1	-1	2750	317.668692239	stim	stop-signal	31	88353	0.0-4.13-1.13	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2250.0	2.0	13.0	stop	non-target	V	71,Green Button	89,Yellow Button	700.0	500.0	2100.0	2250.0	0.0	500.0	0.0	1.0	ITI
67921.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	32	89179	0.0-4.14-0.14	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
65732.395909937695	550.0	n/a	-1	-1	2750	2188.60409006	stim	stop-signal	33	91929	0.0-4.14-1.14	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2200.0	2.0	14.0	stop	non-target	V	71,Green Button	89,Yellow Button	700.0	550.0	2100.0	2200.0	0.0	550.0	0.0	1.0	go_stim
67932.395909937695	2200.0	n/a	-1	-1	2750	2188.60409006	stim	stop-signal	33	91929	0.0-4.14-1.14	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2200.0	2.0	14.0	stop	non-target	V	71,Green Button	89,Yellow Button	700.0	550.0	2100.0	2200.0	0.0	550.0	0.0	1.0	stop_stim
68482.395909937695	2188.60409006	n/a	-1	-1	2750	2188.60409006	stim	stop-signal	33	91929	0.0-4.14-1.14	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2200.0	2.0	14.0	stop	non-target	V	71,Green Button	89,Yellow Button	700.0	550.0	2100.0	2200.0	0.0	550.0	0.0	1.0	ITI
73363.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	34	94621	0.0-4.15-0.15	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
72268.747564323246	600.0	n/a	-1	-1	2750	1095.25243568	stim	stop-signal	35	97372	0.0-4.15-1.15	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2150.0	2.0	15.0	stop	non-target	T	71,Green Button	89,Yellow Button	700.0	600.0	2100.0	2150.0	0.0	600.0	0.0	1.0	go_stim
74418.747564323246	2150.0	n/a	-1	-1	2750	1095.25243568	stim	stop-signal	35	97372	0.0-4.15-1.15	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2150.0	2.0	15.0	stop	non-target	T	71,Green Button	89,Yellow Button	700.0	600.0	2100.0	2150.0	0.0	600.0	0.0	1.0	stop_stim
75018.747564323246	1095.25243568	n/a	-1	-1	2750	1095.25243568	stim	stop-signal	35	97372	0.0-4.15-1.15	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2150.0	2.0	15.0	stop	non-target	T	71,Green Button	89,Yellow Button	700.0	600.0	2100.0	2150.0	0.0	600.0	0.0	1.0	ITI
77722.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	36	98980	0.0-4.16-0.16	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
76170.999563190533	650.0	n/a	-1	-1	2750	1553.00043681	stim	stop-signal	37	101732	0.0-4.16-1.16	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2100.0	2.0	16.0	stop	non-target	P	71,Green Button	89,Yellow Button	700.0	650.0	2100.0	2100.0	0.0	650.0	0.0	1.0	go_stim
78270.999563190533	2100.0	n/a	-1	-1	2750	1553.00043681	stim	stop-signal	37	101732	0.0-4.16-1.16	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2100.0	2.0	16.0	stop	non-target	P	71,Green Button	89,Yellow Button	700.0	650.0	2100.0	2100.0	0.0	650.0	0.0	1.0	stop_stim
78920.999563190533	1553.00043681	n/a	-1	-1	2750	1553.00043681	stim	stop-signal	37	101732	0.0-4.16-1.16	beast_fmri_test	303	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2100.0	2.0	16.0	stop	non-target	P	71,Green Button	89,Yellow Button	700.0	650.0	2100.0	2100.0	0.0	650.0	0.0	1.0	ITI
82534.0	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	38	103792	0.0-4.17-0.17	beast_fmri_test	303	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
