onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
73451.129914227873	2750.0	n/a	711	89	2750	83.870085772	stim	stop-signal	418	1140860	0.0-19.16-1.16	beast_fmri_test	276	1138698,/,1139377,/,1140059,/,1140739,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	1.0	16.0	stop	non-target	T	71,Index Finger	89,Middle Finger	100.0	0.0	2600.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
73451.129914227873	83.870085772025348	n/a	711	89	2750	83.870085772	stim	stop-signal	418	1140860	0.0-19.16-1.16	beast_fmri_test	276	1138698,/,1139377,/,1140059,/,1140739,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	1.0	16.0	stop	non-target	T	71,Index Finger	89,Middle Finger	100.0	0.0	2600.0	2750.0	0.0	0.0	n/a	0.0	ITI
74160	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	419	1141485	0.0-19.17-0.17	beast_fmri_test	276	1141417,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
73139.027028655168	0.0	n/a	914	89	2750	1021.97297134	stim	stop-signal	420	1144236	0.0-19.17-1.17	beast_fmri_test	276	1142094,/,1142772,/,1143452,/,1144134,/,1144813,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	1.0	17.0	stop	non-target	V	71,Index Finger	89,Middle Finger	100.0	0.0	2600.0	2750.0	0.0	0.0	n/a	0.0	go_stim
75889.027028655168	2750.0	n/a	914	89	2750	1021.97297134	stim	stop-signal	420	1144236	0.0-19.17-1.17	beast_fmri_test	276	1142094,/,1142772,/,1143452,/,1144134,/,1144813,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	1.0	17.0	stop	non-target	V	71,Index Finger	89,Middle Finger	100.0	0.0	2600.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
75889.027028655168	1021.9729713447213	n/a	914	89	2750	1021.97297134	stim	stop-signal	420	1144236	0.0-19.17-1.17	beast_fmri_test	276	1142094,/,1142772,/,1143452,/,1144134,/,1144813,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	1.0	17.0	stop	non-target	V	71,Index Finger	89,Middle Finger	100.0	0.0	2600.0	2750.0	0.0	0.0	n/a	0.0	ITI
78476	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	421	1145801	0.0-19.18-0.18	beast_fmri_test	276	1145493,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
78217.303845558316	2750	n/a	567	71	2750	260.696154442	stim	stop-signal	422	1148553	0.0-19.18-1.18	beast_fmri_test	276	1146176,/,1146853,/,1147533,/,1148212,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2650.0	1.0	18.0	go	target	V	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	go_stim
80967.303845558316	260.69615444163503	n/a	567	71	2750	260.696154442	stim	stop-signal	422	1148553	0.0-19.18-1.18	beast_fmri_test	276	1146176,/,1146853,/,1147533,/,1148212,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2650.0	1.0	18.0	go	target	V	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	ITI
82037	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	423	1149362	0.0-19.19-0.19	beast_fmri_test	276	1148891,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
80865.307445100043	0.0	n/a	515	89	2750	1174.6925549	stim	stop-signal	424	1152115	0.0-19.19-1.19	beast_fmri_test	276	1149568,/,1150248,/,1150928,/,1151609,/,1152287,/,1152968,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	1.0	19.0	stop	non-target	P	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	go_stim
83615.307445100043	2750.0	n/a	515	89	2750	1174.6925549	stim	stop-signal	424	1152115	0.0-19.19-1.19	beast_fmri_test	276	1149568,/,1150248,/,1150928,/,1151609,/,1152287,/,1152968,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	1.0	19.0	stop	non-target	P	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
83615.307445100043	1174.6925548998806	n/a	515	89	2750	1174.6925549	stim	stop-signal	424	1152115	0.0-19.19-1.19	beast_fmri_test	276	1149568,/,1150248,/,1150928,/,1151609,/,1152287,/,1152968,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	1.0	19.0	stop	non-target	P	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	ITI
86517	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	425	1153842	0.0-19.20-0.20	beast_fmri_test	276	1153649,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
83979.985268657329	2750	n/a	481	89	2750	2539.01473134	stim	stop-signal	426	1156594	0.0-19.20-1.20	beast_fmri_test	276	1154328,/,1155009,/,1155688,/,1156369,/,1157049,/,1157730,/,1158409,/,1159086,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	20.0	go	non-target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	go_stim
86729.985268657329	2539.014731342701	n/a	481	89	2750	2539.01473134	stim	stop-signal	426	1156594	0.0-19.20-1.20	beast_fmri_test	276	1154328,/,1155009,/,1155688,/,1156369,/,1157049,/,1157730,/,1158409,/,1159086,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	20.0	go	non-target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	ITI
92352	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	427	1159677	0.0-19.21-0.21	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
91229.813963070046	2750	n/a	447	71	2750	1124.18603693	stim	stop-signal	428	1162429	0.0-19.21-1.21	beast_fmri_test	276	1159765,/,1160443,/,1161124,/,1161804,/,1162483,/,1163165,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2650.0	1.0	21.0	go	target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	go_stim
93979.813963070046	1124.1860369298474	n/a	447	71	2750	1124.18603693	stim	stop-signal	428	1162429	0.0-19.21-1.21	beast_fmri_test	276	1159765,/,1160443,/,1161124,/,1161804,/,1162483,/,1163165,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2650.0	1.0	21.0	go	target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	ITI
96783	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	429	1164108	0.0-19.22-0.22	beast_fmri_test	276	1163845,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
96750.356798257446	0.0	n/a	638	89	2750	34.6432017426	stim	stop-signal	430	1166860	0.0-19.22-1.22	beast_fmri_test	276	1164525,/,1165204,/,1165883,/,1166563,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	1.0	22.0	stop	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	go_stim
99500.356798257446	2750.0	n/a	638	89	2750	34.6432017426	stim	stop-signal	430	1166860	0.0-19.22-1.22	beast_fmri_test	276	1164525,/,1165204,/,1165883,/,1166563,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	1.0	22.0	stop	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
99500.356798257446	34.643201742571179	n/a	638	89	2750	34.6432017426	stim	stop-signal	430	1166860	0.0-19.22-1.22	beast_fmri_test	276	1164525,/,1165204,/,1165883,/,1166563,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	1.0	22.0	stop	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	ITI
100128	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	431	1167453	0.0-19.23-0.23	beast_fmri_test	276	1167245,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
100085.46568341693	2750	n/a	429	71	2750	41.534316583	stim	stop-signal	432	1170202	0.0-19.23-1.23	beast_fmri_test	276	1167925,/,1168602,/,1169280,/,1169960,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2650.0	1.0	23.0	go	target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	go_stim
102835.46568341693	41.534316582998294	n/a	429	71	2750	41.534316583	stim	stop-signal	432	1170202	0.0-19.23-1.23	beast_fmri_test	276	1167925,/,1168602,/,1169280,/,1169960,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2650.0	1.0	23.0	go	target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	ITI
103465	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	433	1170790	0.0-19.24-0.24	beast_fmri_test	276	1170639,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
102188.59580324264	2750	n/a	456	89	2750	1280.40419676	stim	stop-signal	434	1173544	0.0-19.24-1.24	beast_fmri_test	276	1171319,/,1171999,/,1172678,/,1173360,/,1174040,/,1174719,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	24.0	go	non-target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	go_stim
104938.59580324264	1280.4041967574076	n/a	456	89	2750	1280.40419676	stim	stop-signal	434	1173544	0.0-19.24-1.24	beast_fmri_test	276	1171319,/,1171999,/,1172678,/,1173360,/,1174040,/,1174719,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	24.0	go	non-target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	ITI
108048	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	435	1175373	0.0-19.25-0.25	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
105828.46141157509	2750	n/a	670	71	2750	2221.53858842	stim	stop-signal	436	1178125	0.0-19.25-1.25	beast_fmri_test	276	1175398,/,1176079,/,1176760,/,1177439,/,1178120,/,1178797,/,1179473,/,1180154,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2650.0	1.0	25.0	go	target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	go_stim
108578.46141157509	2221.5385884249458	n/a	670	71	2750	2221.53858842	stim	stop-signal	436	1178125	0.0-19.25-1.25	beast_fmri_test	276	1175398,/,1176079,/,1176760,/,1177439,/,1178120,/,1178797,/,1179473,/,1180154,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2650.0	1.0	25.0	go	target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	100.0	1.0	n/a	ITI
113560	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	437	1180885	0.0-19.26-0.26	beast_fmri_test	276	1180834,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
113499.84542748262	0.0	n/a	501	89	2750	63.1545725173	stim	stop-signal	438	1183638	0.0-19.26-1.26	beast_fmri_test	276	1181514,/,1182195,/,1182875,/,1183555,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	1.0	26.0	stop	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	go_stim
116249.84542748262	2750.0	n/a	501	89	2750	63.1545725173	stim	stop-signal	438	1183638	0.0-19.26-1.26	beast_fmri_test	276	1181514,/,1182195,/,1182875,/,1183555,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	1.0	26.0	stop	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
116249.84542748262	63.154572517270232	n/a	501	89	2750	63.1545725173	stim	stop-signal	438	1183638	0.0-19.26-1.26	beast_fmri_test	276	1181514,/,1182195,/,1182875,/,1183555,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	1.0	26.0	stop	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	0.0	n/a	0.0	ITI
116925	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	439	1184250	0.0-19.27-0.27	beast_fmri_test	276	1184236,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
115845.41257392359	2750	n/a	1473	89	2750	1082.58742608	stim	stop-signal	440	1187003	0.0-19.27-1.27	beast_fmri_test	276	1184916,/,1185594,/,1186276,/,1186956,/,1187636,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	27.0	go	non-target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	go_stim
118595.41257392359	1082.5874260763221	n/a	1473	89	2750	1082.58742608	stim	stop-signal	440	1187003	0.0-19.27-1.27	beast_fmri_test	276	1184916,/,1185594,/,1186276,/,1186956,/,1187636,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	27.0	go	non-target	D	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	ITI
121305	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	441	1188630	0.0-19.28-0.28	beast_fmri_test	276	1188316,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
121200.77079650597	2750	n/a	994	89	2750	108.229203494	stim	stop-signal	442	1191384	0.0-19.28-1.28	beast_fmri_test	276	1188995,/,1189674,/,1190356,/,1191036,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	1.0	28.0	go	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	go_stim
123950.77079650597	108.2292034941394	n/a	994	89	2750	108.229203494	stim	stop-signal	442	1191384	0.0-19.28-1.28	beast_fmri_test	276	1188995,/,1189674,/,1190356,/,1191036,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	1.0	28.0	go	non-target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	1.0	0.0	1.0	n/a	ITI
124716	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	443	1192041	0.0-19.29-0.29	beast_fmri_test	276	1191715,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
123895.77664103266	100.0	n/a	587	71	2750	817.223358967	stim	stop-signal	444	1194788	0.0-19.29-1.29	beast_fmri_test	276	1192396,/,1193076,/,1193752,/,1194431,/,1195110,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2650.0	1.0	29.0	stop	target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	100.0	n/a	0.0	go_stim
126545.77664103266	2650.0	n/a	587	71	2750	817.223358967	stim	stop-signal	444	1194788	0.0-19.29-1.29	beast_fmri_test	276	1192396,/,1193076,/,1193752,/,1194431,/,1195110,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2650.0	1.0	29.0	stop	target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	100.0	n/a	0.0	stop_stim
126645.77664103266	817.22335896743505	n/a	587	71	2750	817.223358967	stim	stop-signal	444	1194788	0.0-19.29-1.29	beast_fmri_test	276	1192396,/,1193076,/,1193752,/,1194431,/,1195110,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2650.0	1.0	29.0	stop	target	B	71,Index Finger	89,Middle Finger	100.0	0.0	2650.0	2750.0	0.0	100.0	n/a	0.0	ITI
128829	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	445	1196154	0.0-19.30-0.30	beast_fmri_test	276	1195789,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
127240.61813598895	2750	n/a	531	71	2750	1592.38186401	stim	stop-signal	446	1198908	0.0-19.30-1.30	beast_fmri_test	276	1196471,/,1197151,/,1197831,/,1198509,/,1199190,/,1199870,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2700.0	1.0	30.0	go	target	B	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	50.0	1.0	n/a	go_stim
129990.61813598895	1592.3818640109507	n/a	531	71	2750	1592.38186401	stim	stop-signal	446	1198908	0.0-19.30-1.30	beast_fmri_test	276	1196471,/,1197151,/,1197831,/,1198509,/,1199190,/,1199870,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2700.0	1.0	30.0	go	target	B	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	50.0	1.0	n/a	ITI
133723	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	447	1201048	0.0-19.31-0.31	beast_fmri_test	276	1200550,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
133691.05302626383	2750	n/a	658	71	2750	32.9469737361	stim	stop-signal	448	1203799	0.0-19.31-1.31	beast_fmri_test	276	1201231,/,1201911,/,1202590,/,1203269,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2700.0	1.0	31.0	go	target	B	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	50.0	1.0	n/a	go_stim
136441.05302626383	32.946973736104013	n/a	658	71	2750	32.9469737361	stim	stop-signal	448	1203799	0.0-19.31-1.31	beast_fmri_test	276	1201231,/,1201911,/,1202590,/,1203269,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2700.0	1.0	31.0	go	target	B	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	50.0	1.0	n/a	ITI
137051	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	449	1204376	0.0-19.32-0.32	beast_fmri_test	276	1203947,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
136758.73012198159	2750	n/a	619	89	2750	296.269878018	stim	stop-signal	450	1207130	0.0-19.32-1.32	beast_fmri_test	276	1204625,/,1205306,/,1205986,/,1206666,/,1207346,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	1.0	32.0	go	non-target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	0.0	1.0	n/a	go_stim
139508.73012198159	296.26987801848725	n/a	619	89	2750	296.269878018	stim	stop-signal	450	1207130	0.0-19.32-1.32	beast_fmri_test	276	1204625,/,1205306,/,1205986,/,1206666,/,1207346,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	1.0	32.0	go	non-target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	0.0	1.0	n/a	ITI
140648	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	451	1207973	0.0-19.33-0.33	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
140423.49770276598	2750	n/a	473	71	2750	228.502297234	stim	stop-signal	452	1210727	0.0-19.33-1.33	beast_fmri_test	276	1208024,/,1208705,/,1209386,/,1210064,/,1210745,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2700.0	1.0	33.0	go	target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	50.0	1.0	n/a	go_stim
